"IOS.FN30.550.03","Untranched","1,673,911,000","5,000,000","36",
"IOS.FN30.550.05","Untranched","1,735,110,000","514,000,000","37",
"IOS.FN30.550.08","Untranched","6,858,121,475","1,602,238,838","84",
"IOS.FN30.600.08","Untranched","6,247,700,221","1,610,426,779","84",
"IOS.FN30.650.67","Untranched","19,316,584,424","6,226,263,365","417",
"IOS.GII30.450.10","Untranched","253,000,000","26,000,000","15",
"IOS.GII30.500.10","Untranched","1,113,113,000","87,113,000","50",
"ITRAXX ASIA EX-JAPAN HY SERIES 10","Untranched","268,600,000","73,000,000","33",
"ITRAXX ASIA EX-JAPAN HY SERIES 11","Untranched","87,000,000","29,000,000","11",
"ITRAXX ASIA EX-JAPAN HY SERIES 12","Untranched","290,500,000","130,000,000","20",
"ITRAXX ASIA EX-JAPAN HY SERIES 8","Untranched","3,239,450,500","171,600,000","274",
"ITRAXX ASIA EX-JAPAN HY SERIES 9","Untranched","3,290,766,000","287,500,000","276",
"ITRAXX ASIA EX-JAPAN IG SERIES 10","Untranched","3,200,500,000","532,000,000","239",
"ITRAXX ASIA EX-JAPAN IG SERIES 11","Untranched","3,268,937,500","194,500,000","274",
"ITRAXX ASIA EX-JAPAN IG SERIES 12","Untranched","5,441,500,000","1,025,000,000","356",
"ITRAXX ASIA EX-JAPAN IG SERIES 13","Untranched","8,956,641,600","939,000,000","521",
"ITRAXX ASIA EX-JAPAN IG SERIES 14","Untranched","12,386,500,000","530,000,000","538",
"ITRAXX ASIA EX-JAPAN IG SERIES 15","Untranched","18,480,380,700","972,890,000","916",
"ITRAXX ASIA EX-JAPAN IG SERIES 16","Untranched","17,670,050,000","420,300,000","1,076",
"ITRAXX ASIA EX-JAPAN IG SERIES 17","Untranched","22,617,375,000","2,016,200,000","1,582",
"ITRAXX ASIA EX-JAPAN IG SERIES 18","Untranched","1,716,750,000","879,550,000","80",
"ITRAXX ASIA EX-JAPAN IG SERIES 8","Untranched","3,707,500,000","1,067,500,000","218",
"ITRAXX ASIA EX-JAPAN IG SERIES 9","Untranched","7,507,000,000","840,500,000","455",
"ITRAXX ASIA EX-JAPAN SERIES 8","Tranched","160,000,000","30,000,000","17",
"ITRAXX ASIA EX-JAPAN SERIES 8","Untranched","1,302,400,000","220,000,000","76",
"ITRAXX AUSTRALIA SERIES 10","Untranched","4,164,623,800","665,000,000","201",
"ITRAXX AUSTRALIA SERIES 11","Untranched","7,126,411,535","411,724,400","407",
"ITRAXX AUSTRALIA SERIES 12","Untranched","8,394,200,000","1,211,300,000","401",
"ITRAXX AUSTRALIA SERIES 13","Untranched","8,978,000,000","306,500,000","527",
"ITRAXX AUSTRALIA SERIES 14","Untranched","16,221,049,600","319,200,000","723",
"ITRAXX AUSTRALIA SERIES 15","Untranched","28,220,530,400","866,195,000","1,348",
"ITRAXX AUSTRALIA SERIES 16","Untranched","18,758,025,000","611,100,000","972",
"ITRAXX AUSTRALIA SERIES 17","Untranched","28,193,372,382","2,115,619,800","1,740",
"ITRAXX AUSTRALIA SERIES 18","Untranched","1,614,400,000","580,000,000","57",
"ITRAXX AUSTRALIA SERIES 8","Untranched","4,378,100,000","497,200,000","215",
"ITRAXX AUSTRALIA SERIES 9","Untranched","6,725,000,000","418,500,000","404",
"ITRAXX CEEMEA SERIES 18","Untranched","70,000,000","50,000,000","10",
"ITRAXX EUROPE CROSSOVER SERIES 1","Untranched","613,956,518","239,597,537","20",
"ITRAXX EUROPE CROSSOVER SERIES 10","Untranched","8,266,657,840","707,158,569","151",
"ITRAXX EUROPE CROSSOVER SERIES 11","Untranched","8,668,098,431","1,068,369,379","162",
"ITRAXX EUROPE CROSSOVER SERIES 12","Untranched","20,321,500,179","993,164,573","359",
"ITRAXX EUROPE CROSSOVER SERIES 13","Untranched","20,063,386,940","705,219,100","548",
"ITRAXX EUROPE CROSSOVER SERIES 14","Untranched","25,052,206,146","1,320,947,770","587",
"ITRAXX EUROPE CROSSOVER SERIES 15","Untranched","36,632,669,648","2,593,258,082","918",
